task,policy,budget,k,genotype_id,R_0,R_k_oracle,R_k_adaptive,R_B_pi,delta
SI06,greedy_ssm,384,1,1111101000011010,,,,,0.17235
SI06,greedy_ssm,384,1,1111101000110100,8.41952,8.79943,8.79943,9.12592,0.17235
SI06,greedy_ssm,384,1,1111101010001101,6.77245,8.76138,8.76138,9.36538,0.17235
SI06,greedy_ssm,384,1,1111101011000100,6.74796,8.9397,8.9397,9.38544,0.17235
SI06,greedy_ssm,384,1,1111101110001001,6.78316,8.69927,8.69927,9.28691,0.17235
SI06,greedy_ssm,384,1,1111101110100101,8.80002,9.12174,9.12174,9.62669,0.17235
SI06,greedy_ssm,384,1,1111110000101000,8.36881,8.39605,8.39605,9.21308,0.17235
SI06,greedy_ssm,384,1,1111110001111010,8.27039,8.65226,8.65226,9.35622,0.17235
SI06,greedy_ssm,384,1,1111110001111011,8.65226,9.10945,9.10945,9.47225,0.17235
SI06,greedy_ssm,384,1,1111110010001101,,,,,0.17235
SI06,greedy_ssm,384,1,1111110011100000,8.7096,8.91512,8.91512,9.34483,0.17235
SI06,greedy_ssm,384,1,1111110101001101,,,,,0.17235
SI06,greedy_ssm,384,1,1111110111001011,,,,,0.17235
SI06,greedy_ssm,384,1,1111110111111101,8.86977,9.27646,9.27646,9.67119,0.17235
SI06,greedy_ssm,384,1,1111111001011110,7.23299,8.44751,8.44751,9.13993,0.17235
SI06,greedy_ssm,384,1,1111111010001011,,,,,0.17235
SI06,greedy_ssm,384,1,1111111111110111,9.38756,9.72572,9.72572,9.72572,0.17235
SI06,greedy_ssm,384,1,1111111111111100,9.01642,9.34877,9.34877,9.65404,0.17235
SI06,greedy_ssm,384,2,0000000001111010,,,,,0.17235
SI06,greedy_ssm,384,2,0000000011101110,6.3905,8.60037,8.60037,8.78639,0.17235
SI06,greedy_ssm,384,2,0000000100010011,,,,,0.17235
SI06,greedy_ssm,384,2,0000000101001100,,,,,0.17235
SI06,greedy_ssm,384,2,0000001000100001,,,,,0.17235
SI06,greedy_ssm,384,2,0000001000100100,,,,,0.17235
SI06,greedy_ssm,384,2,0000001001001100,,,,,0.17235
SI06,greedy_ssm,384,2,0000001001101010,,,,,0.17235
SI06,greedy_ssm,384,2,0000001011101110,6.80265,8.78639,8.78639,8.87211,0.17235
SI06,greedy_ssm,384,2,0000001101011001,,,,,0.17235
SI06,greedy_ssm,384,2,0000001110001001,,,,,0.17235
SI06,greedy_ssm,384,2,0000001111001001,,,,,0.17235
SI06,greedy_ssm,384,2,0000001111001111,,,,,0.17235
SI06,greedy_ssm,384,2,0000010000001100,,,,,0.17235
SI06,greedy_ssm,384,2,0000010000100100,,,,,0.17235
SI06,greedy_ssm,384,2,0000010000110110,,,,,0.17235
SI06,greedy_ssm,384,2,0000010001000101,,,,,0.17235
SI06,greedy_ssm,384,2,0000010001100000,,,,,0.17235
SI06,greedy_ssm,384,2,0000010001101100,,,,,0.17235
SI06,greedy_ssm,384,2,0000010010001101,,,,,0.17235
SI06,greedy_ssm,384,2,0000010010110010,,,,,0.17235
SI06,greedy_ssm,384,2,0000010010110100,,,,,0.17235
SI06,greedy_ssm,384,2,0000010110100101,,,,,0.17235
SI06,greedy_ssm,384,2,0000010110101010,,,,,0.17235
SI06,greedy_ssm,384,2,0000011001101010,,,,,0.17235
SI06,greedy_ssm,384,2,0000011001111100,,,,,0.17235
SI06,greedy_ssm,384,2,0000011010000101,,,,,0.17235
SI06,greedy_ssm,384,2,0000011010101011,,,,,0.17235
SI06,greedy_ssm,384,2,0000011010111000,,,,,0.17235
SI06,greedy_ssm,384,2,0000011100001111,,,,,0.17235
SI06,greedy_ssm,384,2,0000011110100011,7.52482,8.9952,8.9952,9.38081,0.17235
SI06,greedy_ssm,384,2,0000011111110000,8.03771,9.00361,9.00361,9.18133,0.17235
SI06,greedy_ssm,384,2,0000100010001000,,,,,0.17235
SI06,greedy_ssm,384,2,0000100011100101,8.23125,8.99109,8.99109,9.22744,0.17235
SI06,greedy_ssm,384,2,0000100011101100,7.56496,8.64018,8.64018,8.95581,0.17235
SI06,greedy_ssm,384,2,0000100100000010,,,,,0.17235
SI06,greedy_ssm,384,2,0000100100001010,,,,,0.17235
SI06,greedy_ssm,384,2,0000100101000010,,,,,0.17235
SI06,greedy_ssm,384,2,0000100110101011,6.94836,9.18565,9.18565,9.23792,0.17235
SI06,greedy_ssm,384,2,0000101001011010,,,,,0.17235
SI06,greedy_ssm,384,2,0000101001110000,,,,,0.17235
SI06,greedy_ssm,384,2,0000101001111101,7.81014,8.88925,8.88925,9.20042,0.17235
SI06,greedy_ssm,384,2,0000101010010011,,,,,0.17235
SI06,greedy_ssm,384,2,0000101010110011,,,,,0.17235
SI06,greedy_ssm,384,2,0000101011010110,,,,,0.17235
SI06,greedy_ssm,384,2,0000101100001011,,,,,0.17235
SI06,greedy_ssm,384,2,0000101100011001,,,,,0.17235
SI06,greedy_ssm,384,2,0000101110010100,,,,,0.17235
SI06,greedy_ssm,384,2,0000101111100000,8.57398,9.05803,9.05803,9.05517,0.17235
SI06,greedy_ssm,384,2,0000101111100101,8.72625,9.3232,9.3232,9.52102,0.17235
SI06,greedy_ssm,384,2,0000101111110111,9.19059,9.59346,9.59346,9.69761,0.17235
SI06,greedy_ssm,384,2,0000110001000111,,,,,0.17235
SI06,greedy_ssm,384,2,0000110001111101,,,,,0.17235
SI06,greedy_ssm,384,2,0000110010111011,,,,,0.17235
SI06,greedy_ssm,384,2,0000110100010010,,,,,0.17235
SI06,greedy_ssm,384,2,0000110100111110,7.4616,8.43116,8.43116,8.95912,0.17235
SI06,greedy_ssm,384,2,0000110101010101,,,,,0.17235
SI06,greedy_ssm,384,2,0000111010001011,,,,,0.17235
SI06,greedy_ssm,384,2,0000111010010101,,,,,0.17235
SI06,greedy_ssm,384,2,0000111010011101,,,,,0.17235
SI06,greedy_ssm,384,2,0000111011000001,,,,,0.17235
SI06,greedy_ssm,384,2,0000111100001111,,,,,0.17235
SI06,greedy_ssm,384,2,0000111100011100,,,,,0.17235
SI06,greedy_ssm,384,2,0000111100100010,,,,,0.17235
SI06,greedy_ssm,384,2,0000111101010100,,,,,0.17235
SI06,greedy_ssm,384,2,0000111101011001,,,,,0.17235
SI06,greedy_ssm,384,2,0001000000011101,,,,,0.17235
SI06,greedy_ssm,384,2,0001000001101111,,,,,0.17235
SI06,greedy_ssm,384,2,0001000100011011,,,,,0.17235
SI06,greedy_ssm,384,2,0001000110000110,,,,,0.17235
SI06,greedy_ssm,384,2,0001000110001000,,,,,0.17235
SI06,greedy_ssm,384,2,0001000110001111,,,,,0.17235
SI06,greedy_ssm,384,2,0001000110011111,,,,,0.17235
SI06,greedy_ssm,384,2,0001000111001010,,,,,0.17235
SI06,greedy_ssm,384,2,0001000111111111,7.36761,9.28422,9.28422,9.38423,0.17235
SI06,greedy_ssm,384,2,0001001001011110,,,,,0.17235
SI06,greedy_ssm,384,2,0001001011011010,,,,,0.17235
SI06,greedy_ssm,384,2,0001001011110100,,,,,0.17235
SI06,greedy_ssm,384,2,0001001100000000,,,,,0.17235
SI06,greedy_ssm,384,2,0001001100011011,,,,,0.17235
SI06,greedy_ssm,384,2,0001001101100000,,,,,0.17235
SI06,greedy_ssm,384,2,0001010001100100,,,,,0.17235
SI06,greedy_ssm,384,2,0001010010000100,,,,,0.17235
SI06,greedy_ssm,384,2,0001010010001110,,,,,0.17235
SI06,greedy_ssm,384,2,0001010100001010,,,,,0.17235
SI06,greedy_ssm,384,2,0001010110100011,,,,,0.17235
SI06,greedy_ssm,384,2,0001010111100111,7.4148,9.33775,9.33775,9.55953,0.17235
SI06,greedy_ssm,384,2,0001011000010110,,,,,0.17235
SI06,greedy_ssm,384,2,0001011000100011,,,,,0.17235
SI06,greedy_ssm,384,2,0001011011000010,,,,,0.17235
SI06,greedy_ssm,384,2,0001011011011110,,,,,0.17235
SI06,greedy_ssm,384,2,0001011100000011,,,,,0.17235
SI06,greedy_ssm,384,2,0001011100010100,,,,,0.17235
SI06,greedy_ssm,384,2,0001011111001110,,,,,0.17235
SI06,greedy_ssm,384,2,0001011111010011,,,,,0.17235
SI06,greedy_ssm,384,2,0001011111110011,7.91603,9.4599,9.4599,9.4599,0.17235
SI06,greedy_ssm,384,2,0001100001000110,,,,,0.17235
SI06,greedy_ssm,384,2,0001100010110100,7.43163,8.76247,8.76247,9.02529,0.17235
SI06,greedy_ssm,384,2,0001100011001010,,,,,0.17235
SI06,greedy_ssm,384,2,0001100011111011,8.89002,9.47225,9.47225,9.45278,0.17235
SI06,greedy_ssm,384,2,0001100110000011,,,,,0.17235
SI06,greedy_ssm,384,2,0001100111001010,,,,,0.17235
SI06,greedy_ssm,384,2,0001100111100110,8.36119,9.3232,9.3232,9.52102,0.17235
SI06,greedy_ssm,384,2,0001101001000000,,,,,0.17235
SI06,greedy_ssm,384,2,0001101100010110,,,,,0.17235
SI06,greedy_ssm,384,2,0001101110011000,,,,,0.17235
SI06,greedy_ssm,384,2,0001101111010111,6.45413,9.51611,9.51611,9.69761,0.17235
SI06,greedy_ssm,384,2,0001101111110011,9.44794,9.69467,9.69467,9.73616,0.17235
SI06,greedy_ssm,384,2,0001110000101011,8.1435,9.06761,9.06761,9.25609,0.17235
SI06,greedy_ssm,384,2,0001110000111011,8.12987,8.86464,8.86464,9.06761,0.17235
SI06,greedy_ssm,384,2,0001110001011111,,,,,0.17235
SI06,greedy_ssm,384,2,0001110100100100,8.00861,8.61176,8.61176,8.66264,0.17235
SI06,greedy_ssm,384,2,0001110101000000,,,,,0.17235
SI06,greedy_ssm,384,2,0001110101001110,,,,,0.17235
SI06,greedy_ssm,384,2,0001110101100101,8.26603,9.07031,9.07031,9.33775,0.17235
SI06,greedy_ssm,384,2,0001110110010100,,,,,0.17235
SI06,greedy_ssm,384,2,0001110111000110,,,,,0.17235
SI06,greedy_ssm,384,2,0001110111001100,,,,,0.17235
SI06,greedy_ssm,384,2,0001111000001101,,,,,0.17235
SI06,greedy_ssm,384,2,0001111001001101,,,,,0.17235
SI06,greedy_ssm,384,2,0001111001010100,,,,,0.17235
SI06,greedy_ssm,384,2,0001111010010100,,,,,0.17235
SI06,greedy_ssm,384,2,0001111100001100,,,,,0.17235
SI06,greedy_ssm,384,2,0001111100010111,,,,,0.17235
SI06,greedy_ssm,384,2,0001111100101111,8.60626,9.28044,9.28044,9.57734,0.17235
SI06,greedy_ssm,384,2,0001111101000111,6.55038,9.33775,9.33775,9.55953,0.17235
SI06,greedy_ssm,384,2,0001111101101011,9.22171,9.50439,9.50439,9.5988,0.17235
SI06,greedy_ssm,384,2,0001111101110001,8.91447,9.4599,9.4599,9.4599,0.17235
SI06,greedy_ssm,384,2,0010000001101011,8.22432,8.72449,8.72449,8.9199,0.17235
SI06,greedy_ssm,384,2,0010000011101000,8.13687,8.57487,8.57487,8.67147,0.17235
SI06,greedy_ssm,384,2,0010000011101111,8.60037,8.95765,8.95765,9.10037,0.17235
SI06,greedy_ssm,384,2,0010000100001001,,,,,0.17235
SI06,greedy_ssm,384,2,0010000100110011,8.29909,8.66968,8.66968,8.99502,0.17235
SI06,greedy_ssm,384,2,0010000111101100,8.13862,8.59778,8.59778,8.87211,0.17235
SI06,greedy_ssm,384,2,0010001000001110,,,,,0.17235
SI06,greedy_ssm,384,2,0010001001101101,8.0165,8.78639,8.78639,8.87211,0.17235
SI06,greedy_ssm,384,2,0010001010110100,7.67046,8.6444,8.6444,8.75553,0.17235
SI06,greedy_ssm,384,2,0010001101100000,8.12325,8.61849,8.61849,8.83685,0.17235
SI06,greedy_ssm,384,2,0010001110001111,6.21326,8.87211,8.87211,9.10037,0.17235
SI06,greedy_ssm,384,2,0010001110010111,,,,,0.17235
SI06,greedy_ssm,384,2,0010001110101001,8.16651,8.81617,8.81617,9.10287,0.17235
SI06,greedy_ssm,384,2,0010001111101110,8.25499,9.10037,9.10037,9.26674,0.17235
SI06,greedy_ssm,384,2,0010010010100011,7.78663,8.64888,8.64888,8.90762,0.17235
SI06,greedy_ssm,384,2,0010010010101110,7.1945,8.5622,8.5622,8.8155,0.17235
SI06,greedy_ssm,384,2,0010010011011001,,,,,0.17235
SI06,greedy_ssm,384,2,0010010100011010,,,,,0.17235
SI06,greedy_ssm,384,2,0010010100111100,7.82769,8.29683,8.29683,8.51542,0.17235
SI06,greedy_ssm,384,2,0010010101011101,,,,,0.17235
SI06,greedy_ssm,384,2,0010010110010111,,,,,0.17235
SI06,greedy_ssm,384,2,0010010111011000,,,,,0.17235
SI06,greedy_ssm,384,2,0010011001000111,,,,,0.17235
SI06,greedy_ssm,384,2,0010011001010001,,,,,0.17235
SI06,greedy_ssm,384,2,0010011011110011,8.75634,9.15145,9.15145,9.51729,0.17235
SI06,greedy_ssm,384,2,0010011111101110,8.39326,9.08729,9.08729,9.37608,0.17235
SI06,greedy_ssm,384,2,0010100011111001,7.96335,8.61318,8.61318,8.89002,0.17235
SI06,greedy_ssm,384,2,0010100100001000,,,,,0.17235
SI06,greedy_ssm,384,2,0010100101111010,7.77367,8.56564,8.56564,8.86864,0.17235
SI06,greedy_ssm,384,2,0010101000010000,,,,,0.17235
SI06,greedy_ssm,384,2,0010101101010100,,,,,0.17235
SI06,greedy_ssm,384,2,0010101110011010,,,,,0.17235
SI06,greedy_ssm,384,2,0010101110111010,7.91925,8.83758,8.83758,9.01071,0.17235
SI06,greedy_ssm,384,2,0010101111001001,,,,,0.17235
SI06,greedy_ssm,384,2,0010101111101011,8.73341,9.23792,9.23792,9.35943,0.17235
SI06,greedy_ssm,384,2,0010110000110101,7.74409,8.40967,8.40967,8.4433,0.17235
SI06,greedy_ssm,384,2,0010110001100100,7.73323,8.47828,8.47828,8.57004,0.17235
SI06,greedy_ssm,384,2,0010110010010010,,,,,0.17235
SI06,greedy_ssm,384,2,0010110101011010,,,,,0.17235
SI06,greedy_ssm,384,2,0010111000011111,,,,,0.17235
SI06,greedy_ssm,384,2,0010111010101010,7.37664,8.72217,8.72217,8.82858,0.17235
SI06,greedy_ssm,384,2,0010111011101011,8.72217,9.25609,9.25609,9.25609,0.17235
SI06,greedy_ssm,384,2,0010111011110010,7.96311,8.86982,8.86982,9.25372,0.17235
SI06,greedy_ssm,384,2,0010111100001111,,,,,0.17235
SI06,greedy_ssm,384,2,0010111100010000,,,,,0.17235
SI06,greedy_ssm,384,2,0010111101110011,8.6724,9.18133,9.18133,9.4599,0.17235
SI06,greedy_ssm,384,2,0010111111010100,,,,,0.17235
SI06,greedy_ssm,384,2,0010111111101110,8.27679,9.03094,9.03094,9.28044,0.17235
SI06,greedy_ssm,384,2,0011000000011001,,,,,0.17235
SI06,greedy_ssm,384,2,0011000011010100,,,,,0.17235
SI06,greedy_ssm,384,2,0011000100101010,7.49676,8.56549,8.56549,8.88782,0.17235
SI06,greedy_ssm,384,2,0011000101110010,7.18149,8.53195,8.53195,8.81931,0.17235
SI06,greedy_ssm,384,2,0011000110000100,,,,,0.17235
SI06,greedy_ssm,384,2,0011000110011011,,,,,0.17235
SI06,greedy_ssm,384,2,0011000110011111,,,,,0.17235
SI06,greedy_ssm,384,2,0011001000000100,,,,,0.17235
SI06,greedy_ssm,384,2,0011001000110011,6.89403,8.77849,8.77849,9.00706,0.17235
SI06,greedy_ssm,384,2,0011001001010100,,,,,0.17235
SI06,greedy_ssm,384,2,0011001001110011,7.69129,8.89733,8.89733,9.13351,0.17235
SI06,greedy_ssm,384,2,0011001011011000,,,,,0.17235
SI06,greedy_ssm,384,2,0011001011011001,,,,,0.17235
SI06,greedy_ssm,384,2,0011001100000001,,,,,0.17235
SI06,greedy_ssm,384,2,0011001100010100,,,,,0.17235
SI06,greedy_ssm,384,2,0011001101100000,7.7978,8.55178,8.55178,8.90883,0.17235
SI06,greedy_ssm,384,2,0011001101110001,7.9287,8.85175,8.85175,9.06128,0.17235
SI06,greedy_ssm,384,2,0011001111011110,,,,,0.17235
SI06,greedy_ssm,384,2,0011001111100110,8.10365,8.95925,8.95925,9.3232,0.17235
SI06,greedy_ssm,384,2,0011010000101100,,,,,0.17235
SI06,greedy_ssm,384,2,0011010000111000,,,,,0.17235
SI06,greedy_ssm,384,2,0011010001000100,,,,,0.17235
SI06,greedy_ssm,384,2,0011010011111000,7.75502,8.5001,8.5001,8.62824,0.17235
SI06,greedy_ssm,384,2,0011010100100101,7.45947,8.59792,8.59792,8.88435,0.17235
SI06,greedy_ssm,384,2,0011010101101000,,,,,0.17235
SI06,greedy_ssm,384,2,0011010110010010,,,,,0.17235
SI06,greedy_ssm,384,2,0011010111000000,,,,,0.17235
SI06,greedy_ssm,384,2,0011010111011011,,,,,0.17235
SI06,greedy_ssm,384,2,0011011000100111,,,,,0.17235
SI06,greedy_ssm,384,2,0011011010010011,,,,,0.17235
SI06,greedy_ssm,384,2,0011011010111101,6.80613,8.55989,8.55989,8.98643,0.17235
SI06,greedy_ssm,384,2,0011011011111011,7.91263,9.10018,9.10018,9.21822,0.17235
SI06,greedy_ssm,384,2,0011011110100011,7.91742,9.10952,9.10952,9.29432,0.17235
SI06,greedy_ssm,384,2,0011011111011101,6.20662,8.85575,8.85575,9.15925,0.17235
SI06,greedy_ssm,384,2,0011011111111101,8.36833,9.15925,9.15925,9.30523,0.17235
SI06,greedy_ssm,384,2,0011100000000001,,,,,0.17235
SI06,greedy_ssm,384,2,0011100000111011,8.31327,8.81298,8.81298,8.88903,0.17235
SI06,greedy_ssm,384,2,0011100000111101,8.16416,8.51638,8.51638,8.54587,0.17235
SI06,greedy_ssm,384,2,0011100010001011,,,,,0.17235
SI06,greedy_ssm,384,2,0011100100010011,,,,,0.17235
SI06,greedy_ssm,384,2,0011100100011101,6.33653,8.51638,8.51638,8.71332,0.17235
SI06,greedy_ssm,384,2,0011100101010010,,,,,0.17235
SI06,greedy_ssm,384,2,0011100101010101,,,,,0.17235
SI06,greedy_ssm,384,2,0011100101011010,,,,,0.17235
SI06,greedy_ssm,384,2,0011100110010010,,,,,0.17235
SI06,greedy_ssm,384,2,0011100111100111,8.70643,9.3232,9.3232,9.52102,0.17235
SI06,greedy_ssm,384,2,0011101000101010,7.89609,8.88782,8.88782,8.93244,0.17235
SI06,greedy_ssm,384,2,0011101001111100,8.0388,8.66871,8.66871,8.99615,0.17235
SI06,greedy_ssm,384,2,0011101100001100,,,,,0.17235
SI06,greedy_ssm,384,2,0011101101011000,,,,,0.17235
SI06,greedy_ssm,384,2,0011101101110111,8.74588,9.39342,9.39342,9.55309,0.17235
SI06,greedy_ssm,384,2,0011110001000100,,,,,0.17235
SI06,greedy_ssm,384,2,0011110001000111,,,,,0.17235
SI06,greedy_ssm,384,2,0011110001010100,,,,,0.17235
SI06,greedy_ssm,384,2,0011110001101110,8.11813,8.745,8.745,8.89743,0.17235
SI06,greedy_ssm,384,2,0011110010000001,,,,,0.17235
SI06,greedy_ssm,384,2,0011110010101010,7.95309,8.68009,8.68009,9.06761,0.17235
SI06,greedy_ssm,384,2,0011110011100000,8.31266,8.7888,8.7888,9.0844,0.17235
SI06,greedy_ssm,384,2,0011110011110100,8.4133,8.75296,8.75296,8.941,0.17235
SI06,greedy_ssm,384,2,0011110100000111,,,,,0.17235
SI06,greedy_ssm,384,2,0011110100010111,,,,,0.17235
SI06,greedy_ssm,384,2,0011110101111010,8.03248,8.77835,8.77835,9.14086,0.17235
SI06,greedy_ssm,384,2,0011110110010110,,,,,0.17235
SI06,greedy_ssm,384,2,0011110111101001,8.50004,9.02963,9.02963,9.24052,0.17235
SI06,greedy_ssm,384,2,0011111010010100,,,,,0.17235
SI06,greedy_ssm,384,2,0011111010100100,8.28162,8.9002,8.9002,9.01875,0.17235
SI06,greedy_ssm,384,2,0011111011100101,8.89707,9.15799,9.15799,9.33775,0.17235
SI06,greedy_ssm,384,2,0011111011111101,8.55989,9.15925,9.15925,9.34207,0.17235
SI06,greedy_ssm,384,2,0011111100111000,8.40149,8.88903,8.88903,8.72138,0.17235
SI06,greedy_ssm,384,2,0011111110110001,8.68113,9.06738,9.06738,9.4599,0.17235
SI06,greedy_ssm,384,2,0011111110110010,8.20642,9.0228,9.0228,9.4599,0.17235
SI06,greedy_ssm,384,2,0011111111011001,6.57984,9.2326,9.2326,9.36479,0.17235
SI06,greedy_ssm,384,2,0011111111111000,8.49958,9.2326,9.2326,9.36479,0.17235
SI06,greedy_ssm,384,2,0100000000000101,,,,,0.17235
SI06,greedy_ssm,384,2,0100000000010011,,,,,0.17235
SI06,greedy_ssm,384,2,0100000000101010,,,,,0.17235
SI06,greedy_ssm,384,2,0100000010111011,7.26069,8.56827,8.56827,8.88536,0.17235
SI06,greedy_ssm,384,2,0100000101101110,7.79739,8.5074,8.5074,8.78263,0.17235
SI06,greedy_ssm,384,2,0100000101111110,7.45826,8.61998,8.61998,8.97342,0.17235
SI06,greedy_ssm,384,2,0100000110111101,7.58325,8.73816,8.73816,8.99431,0.17235
SI06,greedy_ssm,384,2,0100000111101011,8.42943,9.14055,9.14055,9.31014,0.17235
SI06,greedy_ssm,384,2,0100000111110110,7.69289,8.89475,8.89475,9.2361,0.17235
SI06,greedy_ssm,384,2,0100001001100011,7.44716,8.91621,8.91621,9.19272,0.17235
SI06,greedy_ssm,384,2,0100001010010111,,,,,0.17235
SI06,greedy_ssm,384,2,0100001011101000,7.65916,8.66124,8.66124,8.90102,0.17235
SI06,greedy_ssm,384,2,0100001100000011,,,,,0.17235
SI06,greedy_ssm,384,2,0100001100001110,,,,,0.17235
SI06,greedy_ssm,384,2,0100001100010100,,,,,0.17235
SI06,greedy_ssm,384,2,0100001100011101,,,,,0.17235
SI06,greedy_ssm,384,2,0100001101110110,8.00677,8.97281,8.97281,9.39342,0.17235
SI06,greedy_ssm,384,2,0100001110101111,7.81984,9.23942,9.23942,9.47392,0.17235
SI06,greedy_ssm,384,2,0100001111011010,,,,,0.17235
SI06,greedy_ssm,384,2,0100010000010110,,,,,0.17235
SI06,greedy_ssm,384,2,0100010000100001,,,,,0.17235
SI06,greedy_ssm,384,2,0100010100010011,,,,,0.17235
SI06,greedy_ssm,384,2,0100010100010111,,,,,0.17235
SI06,greedy_ssm,384,2,0100010111000110,,,,,0.17235
SI06,greedy_ssm,384,2,0100010111101111,8.2014,9.26307,9.26307,9.57734,0.17235
SI06,greedy_ssm,384,2,0100011000101010,,,,,0.17235
SI06,greedy_ssm,384,2,0100011000110010,,,,,0.17235
SI06,greedy_ssm,384,2,0100011001101010,6.18435,8.54122,8.54122,9.09965,0.17235
SI06,greedy_ssm,384,2,0100011001110100,6.75189,8.71804,8.71804,8.79397,0.17235
SI06,greedy_ssm,384,2,0100011010010001,,,,,0.17235
SI06,greedy_ssm,384,2,0100011100001010,,,,,0.17235
SI06,greedy_ssm,384,2,0100011100100000,7.12608,8.43029,8.43029,8.60351,0.17235
SI06,greedy_ssm,384,2,0100011111011111,,,,,0.17235
SI06,greedy_ssm,384,2,0100100010000010,,,,,0.17235
SI06,greedy_ssm,384,2,0100100010010111,,,,,0.17235
SI06,greedy_ssm,384,2,0100100101011100,,,,,0.17235
SI06,greedy_ssm,384,2,0100100111011001,,,,,0.17235
SI06,greedy_ssm,384,2,0100101000011000,,,,,0.17235
SI06,greedy_ssm,384,2,0100101000111110,,,,,0.17235
SI06,greedy_ssm,384,2,0100101001100111,8.08338,9.2667,9.2667,9.43698,0.17235
SI06,greedy_ssm,384,2,0100101010110010,,,,,0.17235
SI06,greedy_ssm,384,2,0100101011000011,,,,,0.17235
SI06,greedy_ssm,384,2,0100101011110101,8.13258,9.2361,9.2361,9.56383,0.17235
SI06,greedy_ssm,384,2,0100101011111110,7.85575,9.28481,9.28481,9.38423,0.17235
SI06,greedy_ssm,384,2,0100101100011111,,,,,0.17235
SI06,greedy_ssm,384,2,0100101101111100,8.36579,9.06156,9.06156,9.02935,0.17235
SI06,greedy_ssm,384,2,0100110001001111,,,,,0.17235
SI06,greedy_ssm,384,2,0100110001111111,7.75129,9.10859,9.10859,9.29372,0.17235
SI06,greedy_ssm,384,2,0100110011100110,7.93177,9.25414,9.25414,9.5706,0.17235
SI06,greedy_ssm,384,2,0100110100100001,,,,,0.17235
SI06,greedy_ssm,384,2,0100110101100000,8.0505,8.91128,8.91128,8.91128,0.17235
SI06,greedy_ssm,384,2,0100110101110011,8.61792,9.37754,9.37754,9.55594,0.17235
SI06,greedy_ssm,384,2,0100110110110010,7.54634,8.74682,8.74682,9.29408,0.17235
SI06,greedy_ssm,384,2,0100111000111100,,,,,0.17235
SI06,greedy_ssm,384,2,0100111010100110,,,,,0.17235
SI06,greedy_ssm,384,2,0100111011001001,,,,,0.17235
SI06,greedy_ssm,384,2,0100111011001100,,,,,0.17235
SI06,greedy_ssm,384,2,0100111101011000,,,,,0.17235
SI06,greedy_ssm,384,2,0100111101101110,8.19894,9.15893,9.15893,9.57734,0.17235
SI06,greedy_ssm,384,2,0101000000011011,,,,,0.17235
SI06,greedy_ssm,384,2,0101000010000101,,,,,0.17235
SI06,greedy_ssm,384,2,0101000010011000,,,,,0.17235
SI06,greedy_ssm,384,2,0101000011000101,,,,,0.17235
SI06,greedy_ssm,384,2,0101000100000100,,,,,0.17235
SI06,greedy_ssm,384,2,0101000100010101,,,,,0.17235
SI06,greedy_ssm,384,2,0101000111000011,,,,,0.17235
SI06,greedy_ssm,384,2,0101001001101100,,,,,0.17235
SI06,greedy_ssm,384,2,0101001101010100,,,,,0.17235
SI06,greedy_ssm,384,2,0101001111010101,,,,,0.17235
SI06,greedy_ssm,384,2,0101010000111001,,,,,0.17235
SI06,greedy_ssm,384,2,0101010001111000,,,,,0.17235
SI06,greedy_ssm,384,2,0101010010010010,,,,,0.17235
SI06,greedy_ssm,384,2,0101010011100100,,,,,0.17235
SI06,greedy_ssm,384,2,0101010100110011,,,,,0.17235
SI06,greedy_ssm,384,2,0101010101100010,,,,,0.17235
SI06,greedy_ssm,384,2,0101010110011110,,,,,0.17235
SI06,greedy_ssm,384,2,0101010110110100,,,,,0.17235
SI06,greedy_ssm,384,2,0101010110111111,6.2202,9.27858,9.27858,9.67119,0.17235
SI06,greedy_ssm,384,2,0101010111001011,,,,,0.17235
SI06,greedy_ssm,384,2,0101011000010001,,,,,0.17235
SI06,greedy_ssm,384,2,0101011000011000,,,,,0.17235
SI06,greedy_ssm,384,2,0101011000101111,,,,,0.17235
SI06,greedy_ssm,384,2,0101011010011010,,,,,0.17235
SI06,greedy_ssm,384,2,0101011010101101,,,,,0.17235
SI06,greedy_ssm,384,2,0101011010111001,,,,,0.17235
SI06,greedy_ssm,384,2,0101011011011100,,,,,0.17235
SI06,greedy_ssm,384,2,0101011101110101,7.90207,9.29496,9.29496,9.64155,0.17235
SI06,greedy_ssm,384,2,0101011110000001,,,,,0.17235
SI06,greedy_ssm,384,2,0101011110001001,,,,,0.17235
SI06,greedy_ssm,384,2,0101011110110010,7.03508,8.9557,8.9557,9.44717,0.17235
SI06,greedy_ssm,384,2,0101011111000011,,,,,0.17235
SI06,greedy_ssm,384,2,0101100000100101,7.63062,8.99171,8.99171,9.22004,0.17235
SI06,greedy_ssm,384,2,0101100010010000,,,,,0.17235
SI06,greedy_ssm,384,2,0101101010101111,8.09731,9.52194,9.52194,9.65068,0.17235
SI06,greedy_ssm,384,2,0101101011000011,6.65996,9.60851,9.60851,9.73616,0.17235
SI06,greedy_ssm,384,2,0101101011010001,6.48346,9.1855,9.1855,9.46947,0.17235
SI06,greedy_ssm,384,2,0101101011010010,,,,,0.17235
SI06,greedy_ssm,384,2,0101101100010000,,,,,0.17235
SI06,greedy_ssm,384,2,0101101110100111,8.80032,9.62669,9.62669,9.73616,0.17235
SI06,greedy_ssm,384,2,0101101111110001,9.02407,9.69467,9.69467,9.73616,0.17235
